"","url","Name","Record","Height","Weight","Reach","Stance","Style","DOB"
"472","http://ufcstats.com/fighter-details/31123249b0bbf52e","Matt Brown","24-17-0","6' 0""","170 lbs.","75""","Orthodox",NA,"Jan 10, 1981"
"473","http://ufcstats.com/fighter-details/093e1f5bb73850be","Anthony Hernandez","7-2-0 (1 NC)","6' 0""","185 lbs.","75""","Orthodox",NA,"Oct 18, 1993"
"474","http://ufcstats.com/fighter-details/583ee11abddfc581","Nate Landwehr","14-3-0","5' 9""","145 lbs.","72""","Orthodox",NA,"Jun 06, 1988"
"475","http://ufcstats.com/fighter-details/519e4fe37ce9ff75","Drew Dober","23-9-0 (1 NC)","5' 8""","155 lbs.","70""","Southpaw",NA,"Oct 19, 1988"
"476","http://ufcstats.com/fighter-details/5987b2458f4b5290","Ricky Simon","16-3-0","5' 6""","135 lbs.","69""","Orthodox",NA,"Aug 31, 1992"
"477","http://ufcstats.com/fighter-details/a4de54ea806fb525","Ray Borg","13-5-0","5' 4""","135 lbs.","63""","Orthodox","Gaidojutsu","Aug 04, 1993"
"478","http://ufcstats.com/fighter-details/511e82663651438d","Michael Johnson","20-16-0","5' 10""","155 lbs.","73""","Southpaw","Wrestling","Jun 04, 1986"
"479","http://ufcstats.com/fighter-details/539ed332b3078821","Sarah Moras","6-7-0","5' 7""","135 lbs.","67""","Orthodox",NA,"Apr 30, 1988"
"480","http://ufcstats.com/fighter-details/436f970c9ea9169c","Gabriel Benitez","21-9-0","5' 8""","155 lbs.","71""","Southpaw","Boxing, BJJ","Jun 15, 1988"
"481","http://ufcstats.com/fighter-details/01b352b6a9074d5c","Chase Sherman","15-6-0","6' 4""","250 lbs.","78""","Orthodox",NA,"Nov 16, 1989"
"482","http://ufcstats.com/fighter-details/22a92d7f62195791","Tony Ferguson","26-4-0","5' 11""","155 lbs.","76""","Orthodox","Wrestling","Feb 12, 1984"
"483","http://ufcstats.com/fighter-details/056c493bbd76a918","Henry Cejudo","16-2-0","5' 4""","135 lbs.","64""","Orthodox","Wrestling","Feb 09, 1987"
"484","http://ufcstats.com/fighter-details/10f3ba6cd2f44a97","Dominick Cruz","22-3-0","5' 8""","135 lbs.","68""","Orthodox",NA,"Mar 09, 1985"
"485","http://ufcstats.com/fighter-details/8d03ce87ca14e778","Francis Ngannou","15-3-0","6' 4""","250 lbs.","83""","Orthodox",NA,"Sep 05, 1986"
"486","http://ufcstats.com/fighter-details/18968f97ad34f15c","Jeremy Stephens","28-18-0 (1 NC)","5' 9""","145 lbs.","71""","Orthodox",NA,"May 25, 1986"
"487","http://ufcstats.com/fighter-details/cbb682f5fcc44bfc","Anthony Pettis","23-10-0","5' 10""","155 lbs.","72""","Orthodox","MMA, Kickboxing","Jan 27, 1987"
"488","http://ufcstats.com/fighter-details/07225ba28ae309b6","Charles Oliveira","29-8-0 (1 NC)","5' 10""","155 lbs.","74""","Orthodox",NA,"Oct 17, 1989"
"489","http://ufcstats.com/fighter-details/ee9ebceabfd16fa7","Kevin Lee","18-6-0","5' 9""","170 lbs.","77""","Orthodox","Wrestling","Sep 04, 1992"
"490","http://ufcstats.com/fighter-details/427b5953ac8e3a27","Demian Maia","28-10-0","6' 1""","170 lbs.","72""","Southpaw","Brazilian Jiu-Jitsu","Nov 06, 1977"
"491","http://ufcstats.com/fighter-details/b6452706b373eea1","Renato Moicano","14-3-1","5' 11""","155 lbs.","72""","Orthodox","Brazilian Jiu-Jitsu, Muay Thai","May 21, 1989"
"492","http://ufcstats.com/fighter-details/38c626ca912c7bac","Damir Hadzovic","13-6-0","5' 9""","155 lbs.","70""","Orthodox","Wrestling, Boxing, BJJ","Aug 08, 1986"
"493","http://ufcstats.com/fighter-details/1091d4d957141094","Nikita Krylov","27-7-0","6' 3""","205 lbs.","77""","Orthodox",NA,"Mar 07, 1992"
"494","http://ufcstats.com/fighter-details/c21a036b4e012f1c","John Makdessi","17-7-0","5' 8""","155 lbs.","68""","Orthodox",NA,"May 03, 1985"
"495","http://ufcstats.com/fighter-details/e2ccd9a9ace60de7","Aleksei Kunchenko","20-2-0","5' 8""","170 lbs.","70""","Orthodox",NA,"May 02, 1984"
"496","http://ufcstats.com/fighter-details/94527830000ab715","Rani Yahya","26-10-1 (1 NC)","5' 6""","135 lbs.","67""","Orthodox",NA,"Sep 12, 1984"
"497","http://ufcstats.com/fighter-details/be0b310a12eb80b4","Enrique Barzola","17-5-2","5' 7""","145 lbs.","70""","Orthodox","Wrestling, Luta Livre, Kickboxing, BJJ","Apr 28, 1989"
"498","http://ufcstats.com/fighter-details/b4192a975027aab6","Maryna Moroz","10-3-0","5' 7""","125 lbs.","67""","Orthodox",NA,"Sep 08, 1991"
"499","http://ufcstats.com/fighter-details/b60c980f79b87ce8","Bea Malecki","4-0-0","5' 9""","135 lbs.","74""","Orthodox",NA,"Aug 23, 1991"
"500","http://ufcstats.com/fighter-details/4798e823ada58fe9","Veronica Macedo","6-4-1","5' 4""","125 lbs.","64""","Southpaw",NA,"Oct 30, 1995"
"501","http://ufcstats.com/fighter-details/f77c68bb4be8516d","Yoel Romero","13-5-0","6' 0""","185 lbs.","73""","Southpaw","Wrestling","Apr 30, 1977"
"502","http://ufcstats.com/fighter-details/1ebe20ebbfa15e29","Zhang Weili","21-1-0","5' 4""","115 lbs.","63""","Switch",NA,"Aug 13, 1989"
"503","http://ufcstats.com/fighter-details/3d6749c4267da18f","Joanna Jedrzejczyk","16-4-0","5' 6""","115 lbs.","65""","Orthodox","Muay Thai, kickboxing","Aug 18, 1987"
"504","http://ufcstats.com/fighter-details/7cbf7c78d3b34218","Drakkar Klose","11-2-1","5' 9""","155 lbs.","70""","Orthodox",NA,"Mar 09, 1988"
"505","http://ufcstats.com/fighter-details/e64b96c07d7ce999","Li Jingliang","17-6-0","6' 0""","170 lbs.","71""","Orthodox","Shuai Jiao, Sanda, BJJ","Mar 20, 1988"
"506","http://ufcstats.com/fighter-details/36549928f90f1d36","Jose Quinonez","9-4-0","5' 8""","135 lbs.","69""","Southpaw",NA,"Jul 28, 1990"
"507","http://ufcstats.com/fighter-details/da0995f19b749cfa","Mark Madsen","10-0-0","5' 8""","155 lbs.","72""","Orthodox",NA,"Sep 23, 1984"
"508","http://ufcstats.com/fighter-details/260e9e0d4954aea6","Rodolfo Vieira","7-0-0","6' 0""","185 lbs.","73""","Orthodox","Brazilian Jiu-Jitsu, Wrestling","Sep 25, 1989"
"509","http://ufcstats.com/fighter-details/88d7b6d8230e1f3f","Saparbeg Safarov","9-3-0","6' 1""","185 lbs.","78""","Orthodox",NA,"Oct 14, 1986"
"510","http://ufcstats.com/fighter-details/483a953b18d73bb3","Deron Winn","6-2-0","5' 6""","185 lbs.","70""","Orthodox","Wrestling","Jun 13, 1989"
"511","http://ufcstats.com/fighter-details/3b0a516d2921e0d6","Batgerel Danaa","7-2-0","5' 7""","135 lbs.","70""","Orthodox",NA,"Jul 04, 1989"
"512","http://ufcstats.com/fighter-details/d05412b513b19621","Guido Cannetti","8-6-0","5' 6""","135 lbs.","68""","Southpaw","Muay Thai","Dec 19, 1979"
"513","http://ufcstats.com/fighter-details/862b0b3375aa4b6e","Zarah Fairn","6-4-0","5' 8""","145 lbs.","72""","Orthodox",NA,"Dec 12, 1986"
"514","http://ufcstats.com/fighter-details/a0e75f4a13eb73f1","Megan Anderson","11-4-0","6' 0""","145 lbs.","72""","Orthodox","Muay Thai, Brazilian Jiu-Jitsu","Feb 11, 1990"
"515","http://ufcstats.com/fighter-details/d3f5d33d61cd00c9","Norma Dumont","4-1-0","5' 7""","135 lbs.","67""","Orthodox",NA,"Oct 01, 1990"
"516","http://ufcstats.com/fighter-details/002ca196477ce572","Gabriel Silva","8-2-0","5' 6""","135 lbs.","71""","Orthodox",NA,"Aug 26, 1994"
"517","http://ufcstats.com/fighter-details/97cf1a2c7c5e7889","Steve Garcia","11-4-0","6' 0""","155 lbs.","75""","Southpaw",NA,"May 22, 1992"
"518","http://ufcstats.com/fighter-details/003d82fa384ca1d0","Aalon Cruz","8-3-0","6' 0""","145 lbs.","78""","Switch",NA,"Sep 20, 1989"
"519","http://ufcstats.com/fighter-details/6a96ad1bc34fb113","Ismail Naurdiev","19-4-0","5' 10""","170 lbs.","74""","Orthodox","Wrestling","Aug 18, 1996"
"520","http://ufcstats.com/fighter-details/0d65c432720accb9","Michal Oleksiejczuk","14-4-0 (1 NC)","6' 0""","205 lbs.","74""","Southpaw",NA,"Feb 22, 1995"
"521","http://ufcstats.com/fighter-details/d7c3816669784109","Karolina Kowalkiewicz","12-6-0","5' 3""","115 lbs.","64""","Orthodox","Muay Thai, Krav Maga","Oct 15, 1985"
"522","http://ufcstats.com/fighter-details/326f94d6cfb1bf25","Ben Sosoli","7-3-0 (2 NC)","6' 0""","265 lbs.","72""","Southpaw",NA,"Dec 10, 1989"
"523","http://ufcstats.com/fighter-details/31d7446b184e3305","Magomed Mustafaev","14-4-0","5' 8""","155 lbs.","71""","Orthodox",NA,"Aug 02, 1988"
"524","http://ufcstats.com/fighter-details/103b06d8707895a9","Emil Meek","9-5-1 (1 NC)","5' 11""","170 lbs.","74""","Switch",NA,"Aug 20, 1988"
"525","http://ufcstats.com/fighter-details/32490e80ddab1e5a","Song Kenan","16-5-0","6' 0""","170 lbs.","71""","Orthodox",NA,"Mar 10, 1990"
"526","http://ufcstats.com/fighter-details/8fc9ae9c7527dfcb","Callan Potter","18-9-0","6' 0""","170 lbs.","72""","Orthodox",NA,"Jun 09, 1984"
"527","http://ufcstats.com/fighter-details/b1e5bcaad32a3cac","Priscila Cachoeira","9-3-0","5' 7""","135 lbs.","65""","Orthodox",NA,"Aug 19, 1988"
"528","http://ufcstats.com/fighter-details/5e4eec08896c9423","Corey Anderson","14-5-0","6' 3""","205 lbs.","79""","Orthodox","Wrestling","Sep 22, 1989"
"529","http://ufcstats.com/fighter-details/ec18eb918121787c","Kazula Vargas","10-4-0","5' 8""","155 lbs.","71""","Southpaw",NA,"Aug 15, 1985"
"530","http://ufcstats.com/fighter-details/07a2bdaa0afdd831","Rogerio Bontorin","16-2-0 (1 NC)","5' 5""","125 lbs.","67""","Orthodox",NA,"Apr 25, 1992"
"531","http://ufcstats.com/fighter-details/813550bc53b15fb0","Yancy Medeiros","15-7-0 (1 NC)","5' 10""","155 lbs.","75""","Orthodox",NA,"Sep 07, 1987"
"532","http://ufcstats.com/fighter-details/9cdd2da1a9104a0b","Macy Chiasson","7-1-0","5' 11""","135 lbs.","72""","Orthodox",NA,"Jul 27, 1991"
"533","http://ufcstats.com/fighter-details/568bbad0eaced57c","Shanna Young","7-3-0","5' 7""","135 lbs.","65""","Orthodox",NA,"Feb 20, 1991"
"534","http://ufcstats.com/fighter-details/07f72a2a7591b409","Jon Jones","26-1-0 (1 NC)","6' 4""","205 lbs.","84""","Orthodox","Wrestling","Jul 19, 1987"
"535","http://ufcstats.com/fighter-details/e13abac8089a801a","Justin Tafa","4-1-0","6' 0""","264 lbs.","74""","Southpaw",NA,"Dec 13, 1993"
"536","http://ufcstats.com/fighter-details/83b00f7597e5ac83","Juan Adams","5-3-0","6' 5""","265 lbs.","80""","Orthodox","Wrestling","Jan 16, 1992"
"537","http://ufcstats.com/fighter-details/e9a3aeb207578eea","Ilir Latifi","15-8-0 (1 NC)","5' 10""","205 lbs.","73""","Orthodox","Wrestling, Boxing","Jul 28, 1983"
"538","http://ufcstats.com/fighter-details/bc711b6dd95c1af6","Mario Bautista","8-1-0","5' 9""","135 lbs.","69""","Switch",NA,"Jul 01, 1993"
"539","http://ufcstats.com/fighter-details/4bf6b225ff6099c4","Domingo Pilarte","8-2-0 (1 NC)","6' 0""","135 lbs.","73""","Southpaw",NA,"Jan 05, 1990"
"540","http://ufcstats.com/fighter-details/305d73ede05e31ad","Austin Lingo","7-1-0","5' 10""","145 lbs.","70""","Orthodox",NA,"Jul 10, 1994"
"541","http://ufcstats.com/fighter-details/c58f51dedb310998","Michael Chiesa","17-4-0","6' 1""","170 lbs.","75""","Southpaw",NA,"Dec 07, 1987"
"542","http://ufcstats.com/fighter-details/025f0b1b58fbad01","Darko Stosic","13-4-0","6' 0""","205 lbs.","76""","Orthodox","Judo","Feb 09, 1992"
"543","http://ufcstats.com/fighter-details/040a74bb0a465c54","Arnold Allen","16-1-0","5' 8""","145 lbs.","70""","Southpaw",NA,"Jan 22, 1994"
"544","http://ufcstats.com/fighter-details/6fb1ba67bef41b37","Nik Lentz","30-11-2 (1 NC)","5' 8""","155 lbs.","68""","Orthodox","Wrestling","Aug 13, 1984"
"545","http://ufcstats.com/fighter-details/3cf66c62d9069f43","Lucie Pudilova","8-6-0","5' 8""","125 lbs.","67""","Orthodox","Muay Thai","Jun 13, 1994"
"546","http://ufcstats.com/fighter-details/dbac0a413af64bbe","Felipe Colares","9-2-0","5' 8""","135 lbs.","69""","Orthodox",NA,"Mar 31, 1994"
"547","http://ufcstats.com/fighter-details/7be74a12d7352df2","Sara McMann","12-5-0","5' 6""","135 lbs.","66""","Orthodox","Wrestling","Sep 24, 1980"
"548","http://ufcstats.com/fighter-details/2eeaefbfc7f9fcff","Lina Lansberg","10-5-0","5' 7""","135 lbs.","65""","Orthodox","Muay Thai, Kickboxing","Mar 13, 1982"
"549","http://ufcstats.com/fighter-details/f4c49976c75c5ab2","Conor McGregor","22-4-0","5' 9""","155 lbs.","74""","Southpaw","Boxing","Jul 14, 1988"
"550","http://ufcstats.com/fighter-details/6d68c1afe954f121","Ode Osbourne","8-3-0 (1 NC)","5' 7""","135 lbs.","73""","Southpaw",NA,"Jan 09, 1992"
"551","http://ufcstats.com/fighter-details/f53d4f21d1b5f2dc","Diego Ferreira","17-2-0","5' 9""","155 lbs.","74""","Orthodox",NA,"Jan 18, 1985"
"552","http://ufcstats.com/fighter-details/6a740daf1b279661","Maycee Barber","8-1-0","5' 5""","125 lbs.","65""","Switch","Karate","May 18, 1998"
"553","http://ufcstats.com/fighter-details/94426bb170c88115","Sodiq Yusuff","11-1-0","5' 9""","145 lbs.","71""","Orthodox",NA,"May 19, 1993"
"554","http://ufcstats.com/fighter-details/6fd953151d981979","JJ Aldrich","8-4-0","5' 5""","125 lbs.","67""","Southpaw","Taekwondo, Boxing, BJJ","Sep 29, 1992"
"555","http://ufcstats.com/fighter-details/e93b04e308913c2e","Dooho Choi","14-4-0","5' 10""","145 lbs.","70""","Orthodox","Boxing, Taekwondo, Jujutsu","Apr 10, 1991"
"556","http://ufcstats.com/fighter-details/a7897d200692ab64","Kyung Ho Kang","17-8-0 (1 NC)","5' 9""","135 lbs.","73""","Orthodox","Ssireum, BJJ, Taekwondo","Sep 09, 1987"
"557","http://ufcstats.com/fighter-details/31bbd39c0a075d4e","Pingyuan Liu","13-7-0","5' 6""","135 lbs.","72""","Orthodox",NA,"Feb 13, 1993"
"558","http://ufcstats.com/fighter-details/787bb1f087ccff8a","Ciryl Gane","6-0-0","6' 4""","245 lbs.","81""","Orthodox","Muay Thai, Kickboxing","Apr 12, 1990"
"559","http://ufcstats.com/fighter-details/a68575214ecad140","SeungWoo Choi","8-3-0","6' 0""","145 lbs.","74""","Orthodox",NA,"Nov 03, 1992"
"560","http://ufcstats.com/fighter-details/192520689012c7e4","Suman Mokhtarian","8-5-0","5' 8""","145 lbs.","72""","Orthodox",NA,"Jun 13, 1992"
"561","http://ufcstats.com/fighter-details/98a6b2361045898f","Dong Hyun Ma","16-11-3","5' 11""","155 lbs.","70""","Orthodox","Judo, Boxing, Taekwondo","Sep 09, 1988"
"562","http://ufcstats.com/fighter-details/67c1d46f4ed16f9e","Matt Schnell","14-5-0","5' 8""","125 lbs.","70""","Orthodox",NA,"Jan 15, 1990"
"563","http://ufcstats.com/fighter-details/78114b7199cef90c","Urijah Faber","35-11-0","5' 6""","135 lbs.","67""","Orthodox","Wrestling","May 14, 1979"
"564","http://ufcstats.com/fighter-details/b997be68943010fc","Geoff Neal","13-2-0","5' 11""","170 lbs.","75""","Southpaw","Mixed martial arts","Aug 28, 1990"
"565","http://ufcstats.com/fighter-details/484acc7b0f856ce9","Ben Saunders","22-13-2","6' 2""","170 lbs.","77""","Orthodox","Muay Thai, Brazilian Jiu-Jitsu","Apr 13, 1983"
"566","http://ufcstats.com/fighter-details/fbf0537e420e698e","Daniel Teymur","7-4-0","5' 5""","145 lbs.","69""","Orthodox","Muay Thai, Kickboxing, Submission wrestling","Feb 03, 1988"
"567","http://ufcstats.com/fighter-details/64facb6cc564262d","Punahele Soriano","7-0-0","5' 11""","185 lbs.","72""","Southpaw",NA,"Nov 22, 1992"
"568","http://ufcstats.com/fighter-details/d4691518d012b9e7","Aspen Ladd","9-1-0","5' 6""","135 lbs.","66""","Orthodox","Boxing, Kickboxing, Wrestling, Brazilian Jiu-Jitsu","Mar 01, 1995"
"569","http://ufcstats.com/fighter-details/05339613bf8e9808","Rob Font","17-4-0","5' 8""","135 lbs.","71""","Orthodox",NA,"Jun 25, 1987"
"570","http://ufcstats.com/fighter-details/31ee470ef5dc8d7f","Thiago Alves","23-15-0","5' 9""","170 lbs.","70""","Orthodox",NA,"Oct 03, 1983"
"571","http://ufcstats.com/fighter-details/637bd06c32219f0b","Jacob Kilburn","8-3-0","5' 9""","145 lbs.","72""","Orthodox",NA,"Jun 28, 1995"
"572","http://ufcstats.com/fighter-details/5b8ba8f5512893b1","Matt Sayles","8-3-0","5' 7""","145 lbs.","68""","Orthodox",NA,"Feb 21, 1994"
"573","http://ufcstats.com/fighter-details/eb29176b03dfa888","Matt Wiman","16-9-0","5' 10""","155 lbs.","68""","Orthodox",NA,"Sep 19, 1983"
"574","http://ufcstats.com/fighter-details/ea7e5bc78d9de658","Makhmud Muradov","24-6-0","6' 2""","185 lbs.","75""","Orthodox",NA,"Feb 08, 1990"
"575","http://ufcstats.com/fighter-details/f797f0c57a83353e","Trevor Smith","15-10-0","6' 3""","185 lbs.","75""","Orthodox","Wrestling","Jan 05, 1981"
"576","http://ufcstats.com/fighter-details/7a703c565ccaa18f","Jacare Souza","26-8-0 (1 NC)","6' 1""","185 lbs.","72""","Orthodox","Brazilian Jiu-Jitsu, Judo, Muay Thai, Submission Wrestling","Dec 07, 1979"
"577","http://ufcstats.com/fighter-details/61fb8098ccf81c7f","Antonio Arroyo","9-3-0","6' 3""","185 lbs.","73""","Orthodox",NA,"Jul 01, 1989"
"578","http://ufcstats.com/fighter-details/1bcaac2d99b90fce","Sergio Moraes","14-6-1","6' 0""","170 lbs.","72""","Orthodox",NA,"Jul 23, 1982"
"579","http://ufcstats.com/fighter-details/d317a5e2b3f88c5f","Warlley Alves","14-4-0","5' 11""","170 lbs.","72""","Orthodox",NA,"Jan 04, 1991"
"580","http://ufcstats.com/fighter-details/3a314d9fa7c6825d","Douglas Silva de Andrade","26-3-0 (1 NC)","5' 7""","145 lbs.","68""","Orthodox","Boxing, BJJ","Jun 22, 1985"
"581","http://ufcstats.com/fighter-details/2c99576fefe53c7c","Renan Barao","34-9-0 (1 NC)","5' 6""","145 lbs.","70""","Orthodox",NA,"Jan 31, 1987"
"582","http://ufcstats.com/fighter-details/e0f959f65d0406b4","Isabela de Padua","5-2-0","5' 3""","125 lbs.","64""","Orthodox",NA,"Sep 04, 1991"
"583","http://ufcstats.com/fighter-details/87aa9fb63d6b51a1","Zabit Magomedsharipov","18-1-0","6' 1""","145 lbs.","73""","Orthodox","Sanda","Mar 01, 1991"
"584","http://ufcstats.com/fighter-details/a6cba6bb66c1a8c9","Danny Roberts","17-5-0","6' 1""","170 lbs.","74""","Southpaw",NA,"Jul 14, 1987"
"585","http://ufcstats.com/fighter-details/0d980975001ae3d8","Shamil Gamzatov","14-0-0","6' 2""","205 lbs.","76""","Orthodox","Brazilian Jiu-Jitsu, Sambo","Aug 09, 1990"
"586","http://ufcstats.com/fighter-details/ce632027bf2a871b","Dalcha Lungiambula","10-2-0","5' 8""","205 lbs.","76""","Orthodox",NA,"Jul 31, 1987"
"587","http://ufcstats.com/fighter-details/9b7694d064a8a0ad","Rustam Khabilov","24-4-0","5' 8""","155 lbs.","73""","Orthodox",NA,"Nov 04, 1986"
"588","http://ufcstats.com/fighter-details/90da09db03e41748","Sergey Khandozhko","27-6-1","6' 1""","170 lbs.","74""","Orthodox",NA,"May 19, 1992"
"589","http://ufcstats.com/fighter-details/9d83f6da776ff7d6","Roman Kopylov","8-1-0","6' 0""","185 lbs.","75""","Southpaw",NA,"May 04, 1991"
"590","http://ufcstats.com/fighter-details/3bb2dc8e87b10a46","David Zawada","17-5-0","6' 0""","170 lbs.","75""","Orthodox",NA,"Aug 01, 1990"
"591","http://ufcstats.com/fighter-details/029e1293e609fd74","Abubakar Nurmagomedov","15-3-1","5' 11""","170 lbs.","72""","Orthodox","Sambo, Freestyle Wrestling","Nov 13, 1989"
"592","http://ufcstats.com/fighter-details/d3fa5c5955397532","Grigory Popov","13-3-0","5' 7""","135 lbs.","68""","Switch",NA,"Apr 18, 1984"
"593","http://ufcstats.com/fighter-details/8355922d564b152c","Nate Diaz","21-12-0","6' 0""","170 lbs.","76""","Southpaw",NA,"Apr 16, 1985"
"594","http://ufcstats.com/fighter-details/4a28cb716c19157a","Stephen Thompson","15-4-1","6' 0""","170 lbs.","75""","Orthodox","Kickboxing","Feb 11, 1983"
"595","http://ufcstats.com/fighter-details/84ff027394f7e470","Gregor Gillespie","13-1-0","5' 7""","155 lbs.","71""","Orthodox","Wrestling","Nov 13, 1986"
"596","http://ufcstats.com/fighter-details/0c6d9ea8306c029e","Brad Tavares","17-7-0","6' 1""","185 lbs.","74""","Orthodox",NA,"Dec 21, 1987"
"597","http://ufcstats.com/fighter-details/1ddb480b601cefb1","Chance Rencountre","14-4-0","6' 2""","170 lbs.","75""","Southpaw",NA,"Dec 31, 1986"
"598","http://ufcstats.com/fighter-details/1291edf2d566a71a","Julio Arce","16-4-0","5' 7""","145 lbs.","70""","Southpaw",NA,"Oct 27, 1989"
"599","http://ufcstats.com/fighter-details/0b31f87be71ebbb1","Ben Askren","19-2-0 (1 NC)","5' 11""","170 lbs.","73""","Orthodox","Wrestling","Jul 18, 1984"
"600","http://ufcstats.com/fighter-details/31a13532e724ca2b","Stevie Ray","23-9-0","5' 10""","155 lbs.","70""","Southpaw",NA,"Mar 25, 1990"
"601","http://ufcstats.com/fighter-details/c17041f1bb5768d8","Alex White","13-6-0","6' 0""","155 lbs.","71""","Southpaw","Brazilian Jiu-Jitsu","Oct 22, 1988"
"602","http://ufcstats.com/fighter-details/f14cf73e51b29254","Sergei Pavlovich","14-1-0","6' 3""","257 lbs.","84""","Southpaw",NA,"May 13, 1992"
"603","http://ufcstats.com/fighter-details/e76d9f656ceb82ab","Aleksandra Albu","3-2-0","5' 2""","115 lbs.","63""","Orthodox","Judo, Karate","Jul 14, 1990"
"604","http://ufcstats.com/fighter-details/cbf5e6f231b55443","Yair Rodriguez","13-2-0 (1 NC)","5' 11""","145 lbs.","71""","Orthodox","Taekwondo, Boxing, Submission Wrestling","Oct 06, 1992"
"605","http://ufcstats.com/fighter-details/3bad7ef643840f67","Joe Lauzon","28-16-0","5' 10""","155 lbs.","71""","Orthodox","Brazilian Jiu-Jitsu, Boxing","May 22, 1984"
"606","http://ufcstats.com/fighter-details/87c0b1c696ddfb43","Jonathan Pearce","9-4-0","6' 0""","155 lbs.","71""","Switch",NA,"May 01, 1992"
"607","http://ufcstats.com/fighter-details/2dc1bc1a02961656","Manny Bermudez","14-2-0","5' 10""","145 lbs.","71""","Orthodox",NA,"Jul 16, 1994"
"608","http://ufcstats.com/fighter-details/c5af5750e8bae4f0","Kyle Bochniak","8-5-0","5' 7""","145 lbs.","70""","Orthodox",NA,"Feb 05, 1987"
"609","http://ufcstats.com/fighter-details/98e946879ba20c0f","Boston Salmon","6-3-0","5' 9""","135 lbs.","69""","Southpaw",NA,"Nov 20, 1990"
